Customer ID,Age,Gender,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,age_group,generation,purchase_tier,loyalty_tier,freq_order,frequency_category,customer_value_score,value_segment,promo_engagement,seasonal_spend_index,rating_flag,rating_category,is_subscriber,used_discount
3577,29,Female,Footwear,24,Maine,L,Yellow,Spring,3.0,No,Express,No,12,Venmo,Bi-Weekly,26-35,Millennial (29-44),Budget (<=$30),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.265,Low Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
3578,66,Female,Accessories,35,Missouri,S,Yellow,Winter,2.6,No,Standard,No,13,Bank Transfer,Weekly,56-70,Boomer (61-70),Mid ($31-$60),Regular (11-25),1,High Frequency (Weekly-Bi-Weekly),0.411,Medium Value,Non-Engaged,60.36,Rated,Poor (2.5-2.9),0,0
3579,46,Female,Footwear,22,Georgia,L,Olive,Winter,2.6,No,Standard,No,22,Bank Transfer,Quarterly,46-55,Gen X (45-60),Budget (<=$30),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.202,Low Value,Non-Engaged,60.36,Rated,Poor (2.5-2.9),0,0
3580,34,Female,Accessories,66,Arizona,L,Olive,Fall,4.8,No,Standard,No,19,Credit Card,Every 3 Months,26-35,Millennial (29-44),Premium ($61-$80),Regular (11-25),5,Medium Frequency (Monthly-Quarterly),0.442,Medium Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
3581,51,Female,Clothing,83,New Hampshire,M,Magenta,Summer,3.2,No,2-Day Shipping,No,3,Cash,Bi-Weekly,46-55,Gen X (45-60),Luxury ($81-$100),New (1-5),3,High Frequency (Weekly-Bi-Weekly),0.496,Medium Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
3582,26,Female,Clothing,95,Georgia,M,Orange,Fall,4.9,No,Next Day Air,No,50,Credit Card,Weekly,26-35,Gen Z (18-28),Luxury ($81-$100),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.975,High Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
3583,23,Female,Clothing,41,California,S,Beige,Summer,3.4,No,2-Day Shipping,No,15,PayPal,Annually,18-25,Gen Z (18-28),Mid ($31-$60),Regular (11-25),7,Low Frequency (Quarterly-Annually),0.205,Low Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
3584,52,Female,Clothing,77,Arizona,L,Brown,Summer,2.7,No,Store Pickup,No,44,Credit Card,Every 3 Months,46-55,Gen X (45-60),Premium ($61-$80),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.675,High Value,Non-Engaged,58.41,Rated,Poor (2.5-2.9),0,0
3585,39,Female,Footwear,52,Florida,L,Indigo,Fall,4.8,No,Express,No,48,Debit Card,Monthly,36-45,Millennial (29-44),Mid ($31-$60),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.621,Medium Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
3586,39,Female,Accessories,41,New York,XL,Gray,Winter,4.1,No,Standard,No,4,Venmo,Bi-Weekly,36-45,Millennial (29-44),Mid ($31-$60),New (1-5),3,High Frequency (Weekly-Bi-Weekly),0.293,Low Value,Non-Engaged,60.36,Rated,Good (4.0-4.4),0,0
3587,33,Female,Clothing,28,Idaho,M,Yellow,Winter,4.6,No,Store Pickup,No,12,PayPal,Bi-Weekly,26-35,Millennial (29-44),Budget (<=$30),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.285,Low Value,Non-Engaged,60.36,Rated,Excellent (4.5-5.0),0,0
3588,33,Female,Clothing,90,Virginia,S,Violet,Summer,4.4,No,Standard,No,33,Debit Card,Annually,26-35,Millennial (29-44),Luxury ($81-$100),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.579,Medium Value,Non-Engaged,58.41,Rated,Good (4.0-4.4),0,0
3589,23,Female,Accessories,55,Michigan,M,Magenta,Spring,3.5,No,2-Day Shipping,No,40,Cash,Annually,18-25,Gen Z (18-28),Mid ($31-$60),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.454,Medium Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
3590,31,Female,Accessories,73,New Hampshire,M,Blue,Spring,4.8,No,Next Day Air,No,38,Cash,Every 3 Months,26-35,Millennial (29-44),Premium ($61-$80),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.613,Medium Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
3591,27,Female,Clothing,87,South Dakota,M,Gray,Fall,2.9,No,2-Day Shipping,No,19,Venmo,Every 3 Months,26-35,Gen Z (18-28),Luxury ($81-$100),Regular (11-25),5,Medium Frequency (Monthly-Quarterly),0.547,Medium Value,Non-Engaged,61.56,Rated,Poor (2.5-2.9),0,0
3592,48,Female,Outerwear,89,South Dakota,M,Gold,Winter,3.2,No,2-Day Shipping,No,38,Bank Transfer,Quarterly,46-55,Gen X (45-60),Luxury ($81-$100),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.651,High Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
3593,61,Female,Footwear,82,New Jersey,L,Lavender,Spring,4.4,No,2-Day Shipping,No,18,Venmo,Fortnightly,56-70,Boomer (61-70),Luxury ($81-$100),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.64,Medium Value,Non-Engaged,58.74,Rated,Good (4.0-4.4),0,0
3594,63,Female,Footwear,80,Wyoming,M,Black,Spring,4.6,No,Next Day Air,No,24,PayPal,Monthly,56-70,Boomer (61-70),Premium ($61-$80),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.589,Medium Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
3595,19,Female,Accessories,87,Alabama,L,Charcoal,Summer,2.6,No,2-Day Shipping,No,29,Venmo,Quarterly,18-25,Gen Z (18-28),Luxury ($81-$100),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.577,Medium Value,Non-Engaged,58.41,Rated,Poor (2.5-2.9),0,0
3596,21,Female,Clothing,41,South Dakota,M,Violet,Spring,3.1,No,Store Pickup,No,14,PayPal,Annually,18-25,Gen Z (18-28),Mid ($31-$60),Regular (11-25),7,Low Frequency (Quarterly-Annually),0.198,Low Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
3597,28,Female,Clothing,83,South Carolina,M,Charcoal,Spring,4.3,No,Standard,No,44,Cash,Fortnightly,26-35,Gen Z (18-28),Luxury ($81-$100),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.83,High Value,Non-Engaged,58.74,Rated,Good (4.0-4.4),0,0
3598,29,Female,Accessories,71,New Mexico,M,Maroon,Summer,3.1,No,Standard,No,18,Bank Transfer,Quarterly,26-35,Millennial (29-44),Premium ($61-$80),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.418,Medium Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
3599,23,Female,Clothing,76,Connecticut,XL,Purple,Spring,4.6,No,Store Pickup,No,19,Bank Transfer,Bi-Weekly,18-25,Gen Z (18-28),Premium ($61-$80),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.575,Medium Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
3600,37,Female,Accessories,34,Kansas,S,Peach,Spring,4.6,No,Express,No,4,Cash,Weekly,36-45,Millennial (29-44),Mid ($31-$60),New (1-5),1,High Frequency (Weekly-Bi-Weekly),0.341,Low Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
3601,67,Female,Clothing,81,South Carolina,XL,Olive,Spring,2.7,No,Free Shipping,No,25,Cash,Bi-Weekly,56-70,Boomer (61-70),Luxury ($81-$100),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.643,Medium Value,Non-Engaged,58.74,Rated,Poor (2.5-2.9),0,0
3602,34,Female,Clothing,47,North Carolina,M,Indigo,Summer,3.0,No,Next Day Air,No,3,PayPal,Monthly,26-35,Millennial (29-44),Mid ($31-$60),New (1-5),4,Medium Frequency (Monthly-Quarterly),0.274,Low Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
3603,58,Female,Clothing,36,Wyoming,S,Magenta,Summer,3.3,No,Store Pickup,No,40,Debit Card,Quarterly,56-70,Gen X (45-60),Mid ($31-$60),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.4,Medium Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
3604,45,Female,Clothing,51,Louisiana,M,Gold,Spring,2.7,No,Free Shipping,No,5,Cash,Weekly,36-45,Gen X (45-60),Mid ($31-$60),New (1-5),1,High Frequency (Weekly-Bi-Weekly),0.434,Medium Value,Non-Engaged,58.74,Rated,Poor (2.5-2.9),0,0
3605,63,Female,Clothing,86,Louisiana,M,Orange,Fall,3.3,No,Standard,No,17,Debit Card,Annually,56-70,Boomer (61-70),Luxury ($81-$100),Regular (11-25),7,Low Frequency (Quarterly-Annually),0.444,Medium Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3606,68,Female,Clothing,41,Alabama,M,Gold,Fall,4.3,No,Store Pickup,No,36,Bank Transfer,Every 3 Months,56-70,Boomer (61-70),Mid ($31-$60),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.438,Medium Value,Non-Engaged,61.56,Rated,Good (4.0-4.4),0,0
3607,41,Female,Footwear,90,Minnesota,XL,Purple,Fall,4.8,No,Express,No,41,Venmo,Annually,36-45,Millennial (29-44),Luxury ($81-$100),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.636,Medium Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
3608,50,Female,Accessories,93,New Mexico,L,Charcoal,Fall,3.3,No,Standard,No,20,Venmo,Bi-Weekly,46-55,Gen X (45-60),Luxury ($81-$100),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.667,High Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3609,24,Female,Accessories,56,Tennessee,M,Cyan,Fall,4.3,No,Next Day Air,No,2,Cash,Every 3 Months,18-25,Gen Z (18-28),Mid ($31-$60),New (1-5),5,Medium Frequency (Monthly-Quarterly),0.27,Low Value,Non-Engaged,61.56,Rated,Good (4.0-4.4),0,0
3610,21,Female,Clothing,39,New Mexico,M,Cyan,Summer,3.0,No,2-Day Shipping,No,31,Debit Card,Monthly,18-25,Gen Z (18-28),Mid ($31-$60),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.434,Medium Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
3611,18,Female,Outerwear,86,Texas,XL,Green,Fall,4.8,No,2-Day Shipping,No,23,Bank Transfer,Fortnightly,18-25,Gen Z (18-28),Luxury ($81-$100),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.695,High Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
3612,63,Female,Clothing,82,Washington,M,Silver,Spring,2.9,No,Standard,No,30,Credit Card,Annually,56-70,Boomer (61-70),Luxury ($81-$100),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.517,Medium Value,Non-Engaged,58.74,Rated,Poor (2.5-2.9),0,0
3613,47,Female,Footwear,29,Michigan,M,Teal,Summer,3.6,No,Standard,No,26,Cash,Every 3 Months,46-55,Gen X (45-60),Budget (<=$30),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.307,Low Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
3614,58,Female,Accessories,27,Minnesota,M,Magenta,Fall,3.5,No,Store Pickup,No,40,Venmo,Annually,56-70,Gen X (45-60),Budget (<=$30),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.314,Low Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3615,46,Female,Accessories,25,Delaware,L,Maroon,Spring,4.7,No,2-Day Shipping,No,19,Bank Transfer,Annually,46-55,Gen X (45-60),Budget (<=$30),Regular (11-25),7,Low Frequency (Quarterly-Annually),0.154,Low Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
3616,35,Female,Clothing,31,California,M,Gold,Winter,4.4,No,Free Shipping,No,4,Credit Card,Monthly,26-35,Millennial (29-44),Mid ($31-$60),New (1-5),4,Medium Frequency (Monthly-Quarterly),0.201,Low Value,Non-Engaged,60.36,Rated,Good (4.0-4.4),0,0
3617,42,Female,Clothing,23,Wisconsin,L,Purple,Winter,3.3,No,Store Pickup,No,33,Debit Card,Fortnightly,36-45,Millennial (29-44),Budget (<=$30),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.452,Medium Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
3618,48,Female,Accessories,47,Kentucky,M,Lavender,Fall,4.3,No,Express,No,29,Debit Card,Monthly,46-55,Gen X (45-60),Mid ($31-$60),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.46,Medium Value,Non-Engaged,61.56,Rated,Good (4.0-4.4),0,0
3619,28,Female,Accessories,67,Nevada,M,Maroon,Fall,4.0,No,2-Day Shipping,No,47,PayPal,Bi-Weekly,26-35,Gen Z (18-28),Premium ($61-$80),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.73,High Value,Non-Engaged,61.56,Rated,Good (4.0-4.4),0,0
3620,44,Female,Accessories,75,North Carolina,S,Magenta,Winter,4.9,No,2-Day Shipping,No,50,Venmo,Weekly,36-45,Millennial (29-44),Premium ($61-$80),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.875,High Value,Non-Engaged,60.36,Rated,Excellent (4.5-5.0),0,0
3621,60,Female,Footwear,82,Louisiana,M,Turquoise,Summer,2.9,No,Express,No,28,Credit Card,Fortnightly,56-70,Gen X (45-60),Luxury ($81-$100),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.711,High Value,Non-Engaged,58.41,Rated,Poor (2.5-2.9),0,0
3622,38,Female,Footwear,32,New Jersey,XL,Silver,Summer,4.0,No,2-Day Shipping,No,5,Cash,Fortnightly,36-45,Millennial (29-44),Mid ($31-$60),New (1-5),2,High Frequency (Weekly-Bi-Weekly),0.297,Low Value,Non-Engaged,58.41,Rated,Good (4.0-4.4),0,0
3623,46,Female,Clothing,41,Wisconsin,M,Purple,Fall,4.3,No,Store Pickup,No,12,Credit Card,Annually,46-55,Gen X (45-60),Mid ($31-$60),Regular (11-25),7,Low Frequency (Quarterly-Annually),0.184,Low Value,Non-Engaged,61.56,Rated,Good (4.0-4.4),0,0
3624,39,Female,Accessories,89,Arkansas,M,Violet,Winter,2.7,No,2-Day Shipping,No,4,PayPal,Weekly,36-45,Millennial (29-44),Luxury ($81-$100),New (1-5),1,High Frequency (Weekly-Bi-Weekly),0.616,Medium Value,Non-Engaged,60.36,Rated,Poor (2.5-2.9),0,0
3625,22,Female,Accessories,82,Texas,XL,Peach,Fall,5.0,No,Store Pickup,No,22,Bank Transfer,Bi-Weekly,18-25,Gen Z (18-28),Luxury ($81-$100),Regular (11-25),3,High Frequency (Weekly-Bi-Weekly),0.627,Medium Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
3626,44,Female,Accessories,99,Illinois,L,Green,Winter,4.4,No,Express,No,32,PayPal,Weekly,36-45,Millennial (29-44),Luxury ($81-$100),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.866,High Value,Non-Engaged,60.36,Rated,Good (4.0-4.4),0,0
3627,69,Female,Clothing,98,Mississippi,L,Teal,Fall,3.5,No,Express,No,32,Venmo,Quarterly,56-70,Boomer (61-70),Luxury ($81-$100),Loyal (26-50),6,Low Frequency (Quarterly-Annually),0.653,High Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3628,39,Female,Accessories,54,Delaware,M,Silver,Winter,3.3,No,Next Day Air,No,48,Cash,Every 3 Months,36-45,Millennial (29-44),Mid ($31-$60),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.589,Medium Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
3629,53,Female,Clothing,88,Georgia,L,Purple,Summer,3.8,No,Free Shipping,No,35,Credit Card,Monthly,46-55,Gen X (45-60),Luxury ($81-$100),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.708,High Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
3630,52,Female,Clothing,43,Kansas,L,Lavender,Summer,4.5,No,Standard,No,44,Debit Card,Fortnightly,46-55,Gen X (45-60),Mid ($31-$60),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.63,Medium Value,Non-Engaged,58.41,Rated,Excellent (4.5-5.0),0,0
3631,65,Female,Accessories,73,Oklahoma,M,Lavender,Winter,4.8,No,Store Pickup,No,29,Cash,Weekly,56-70,Boomer (61-70),Premium ($61-$80),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.715,High Value,Non-Engaged,60.36,Rated,Excellent (4.5-5.0),0,0
3632,48,Female,Accessories,50,New Jersey,M,Peach,Fall,2.9,No,Store Pickup,No,26,Credit Card,Monthly,46-55,Gen X (45-60),Mid ($31-$60),Loyal (26-50),4,Medium Frequency (Monthly-Quarterly),0.454,Medium Value,Non-Engaged,61.56,Rated,Poor (2.5-2.9),0,0
3633,27,Female,Footwear,73,Utah,L,Green,Spring,3.2,No,Express,No,3,Debit Card,Quarterly,26-35,Gen Z (18-28),Premium ($61-$80),New (1-5),6,Low Frequency (Quarterly-Annually),0.321,Low Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
3634,39,Female,Accessories,51,Montana,M,Orange,Spring,2.8,No,Free Shipping,No,1,Bank Transfer,Bi-Weekly,36-45,Millennial (29-44),Mid ($31-$60),New (1-5),3,High Frequency (Weekly-Bi-Weekly),0.322,Low Value,Non-Engaged,58.74,Rated,Poor (2.5-2.9),0,0
3635,59,Female,Clothing,22,Ohio,M,Pink,Winter,3.3,No,Standard,No,17,PayPal,Annually,56-70,Gen X (45-60),Budget (<=$30),Regular (11-25),7,Low Frequency (Quarterly-Annually),0.124,Low Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
3636,52,Female,Footwear,32,Colorado,L,Cyan,Fall,3.3,No,Free Shipping,No,17,Credit Card,Fortnightly,46-55,Gen X (45-60),Mid ($31-$60),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.383,Low Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3637,50,Female,Footwear,38,California,L,Lavender,Summer,4.2,No,2-Day Shipping,No,36,Cash,Weekly,46-55,Gen X (45-60),Mid ($31-$60),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.59,Medium Value,Non-Engaged,58.41,Rated,Good (4.0-4.4),0,0
3638,32,Female,Footwear,66,Utah,L,Yellow,Winter,3.6,No,Express,No,32,Credit Card,Fortnightly,26-35,Millennial (29-44),Premium ($61-$80),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.66,High Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
3639,40,Female,Accessories,20,Kansas,M,Olive,Spring,4.6,No,Express,No,50,PayPal,Bi-Weekly,36-45,Millennial (29-44),Budget (<=$30),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.517,Medium Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
3640,26,Female,Outerwear,44,Illinois,M,Brown,Summer,3.6,No,2-Day Shipping,No,39,Venmo,Annually,26-35,Gen Z (18-28),Mid ($31-$60),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.391,Low Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
3641,47,Female,Accessories,31,Minnesota,L,Pink,Spring,4.0,No,Next Day Air,No,17,PayPal,Monthly,46-55,Gen X (45-60),Mid ($31-$60),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.294,Low Value,Non-Engaged,58.74,Rated,Good (4.0-4.4),0,0
3642,51,Female,Outerwear,45,New York,M,Cyan,Fall,2.7,No,Free Shipping,No,39,Bank Transfer,Every 3 Months,46-55,Gen X (45-60),Mid ($31-$60),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.48,Medium Value,Non-Engaged,61.56,Rated,Poor (2.5-2.9),0,0
3643,47,Female,Clothing,71,Arizona,L,Maroon,Summer,4.4,No,Store Pickup,No,5,PayPal,Annually,46-55,Gen X (45-60),Premium ($61-$80),New (1-5),7,Low Frequency (Quarterly-Annually),0.284,Low Value,Non-Engaged,58.41,Rated,Good (4.0-4.4),0,0
3644,53,Female,Accessories,96,Tennessee,XL,Magenta,Fall,3.2,No,Standard,No,47,Debit Card,Annually,46-55,Gen X (45-60),Luxury ($81-$100),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.709,High Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3645,35,Female,Clothing,32,Arkansas,M,Violet,Winter,2.6,No,Next Day Air,No,18,Venmo,Weekly,26-35,Millennial (29-44),Mid ($31-$60),Regular (11-25),1,High Frequency (Weekly-Bi-Weekly),0.431,Medium Value,Non-Engaged,60.36,Rated,Poor (2.5-2.9),0,0
3646,38,Female,Accessories,90,Colorado,L,Silver,Summer,3.4,No,Free Shipping,No,31,Credit Card,Every 3 Months,36-45,Millennial (29-44),Luxury ($81-$100),Loyal (26-50),5,Medium Frequency (Monthly-Quarterly),0.648,Medium Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
3647,69,Female,Accessories,68,Nevada,M,Maroon,Spring,5.0,No,2-Day Shipping,No,39,Debit Card,Fortnightly,56-70,Boomer (61-70),Premium ($61-$80),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.72,High Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
3648,47,Female,Clothing,45,Kansas,M,Gray,Winter,2.9,No,Store Pickup,No,12,Bank Transfer,Weekly,46-55,Gen X (45-60),Mid ($31-$60),Regular (11-25),1,High Frequency (Weekly-Bi-Weekly),0.454,Medium Value,Non-Engaged,60.36,Rated,Poor (2.5-2.9),0,0
3649,31,Female,Clothing,67,New York,M,White,Winter,5.0,No,Free Shipping,No,45,Cash,Bi-Weekly,26-35,Millennial (29-44),Premium ($61-$80),Loyal (26-50),3,High Frequency (Weekly-Bi-Weekly),0.716,High Value,Non-Engaged,60.36,Rated,Excellent (4.5-5.0),0,0
3650,68,Female,Clothing,57,Minnesota,M,Brown,Fall,4.4,No,Standard,No,33,Credit Card,Fortnightly,56-70,Boomer (61-70),Mid ($31-$60),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.622,Medium Value,Non-Engaged,61.56,Rated,Good (4.0-4.4),0,0
3651,51,Female,Clothing,60,Ohio,M,Silver,Summer,3.5,No,2-Day Shipping,No,3,PayPal,Annually,46-55,Gen X (45-60),Mid ($31-$60),New (1-5),7,Low Frequency (Quarterly-Annually),0.214,Low Value,Non-Engaged,58.41,Rated,Average (3.0-3.9),0,0
3652,20,Female,Accessories,32,Arizona,M,Yellow,Spring,3.8,No,Express,No,5,Venmo,Every 3 Months,18-25,Gen Z (18-28),Mid ($31-$60),New (1-5),5,Medium Frequency (Monthly-Quarterly),0.172,Low Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
3653,27,Female,Accessories,29,Kentucky,S,Magenta,Fall,3.8,No,Store Pickup,No,23,Debit Card,Monthly,26-35,Gen Z (18-28),Budget (<=$30),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.327,Low Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
3654,67,Female,Outerwear,20,Minnesota,M,Blue,Spring,3.9,No,Next Day Air,No,39,Credit Card,Fortnightly,56-70,Boomer (61-70),Budget (<=$30),Loyal (26-50),2,High Frequency (Weekly-Bi-Weekly),0.48,Medium Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
3655,21,Female,Accessories,98,Arkansas,M,Green,Winter,3.3,No,Next Day Air,No,10,Credit Card,Annually,18-25,Gen Z (18-28),Luxury ($81-$100),Developing (6-10),7,Low Frequency (Quarterly-Annually),0.454,Medium Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
3656,20,Female,Clothing,27,Wyoming,M,Yellow,Fall,2.9,No,Next Day Air,No,4,Credit Card,Bi-Weekly,18-25,Gen Z (18-28),Budget (<=$30),New (1-5),3,High Frequency (Weekly-Bi-Weekly),0.223,Low Value,Non-Engaged,61.56,Rated,Poor (2.5-2.9),0,0
3657,35,Female,Outerwear,67,North Dakota,XL,Cyan,Spring,3.7,No,2-Day Shipping,No,18,Credit Card,Monthly,26-35,Millennial (29-44),Premium ($61-$80),Regular (11-25),4,Medium Frequency (Monthly-Quarterly),0.481,Medium Value,Non-Engaged,58.74,Rated,Average (3.0-3.9),0,0
3658,58,Female,Footwear,82,Alabama,L,Gold,Winter,3.7,No,Express,No,1,Debit Card,Every 3 Months,56-70,Gen X (45-60),Luxury ($81-$100),New (1-5),5,Medium Frequency (Monthly-Quarterly),0.393,Low Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
3659,28,Female,Clothing,72,Mississippi,M,Magenta,Fall,4.6,No,Standard,No,18,PayPal,Fortnightly,26-35,Gen Z (18-28),Premium ($61-$80),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.59,Medium Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
3660,27,Female,Footwear,77,Illinois,S,Gray,Fall,4.9,No,Store Pickup,No,46,Bank Transfer,Annually,26-35,Gen Z (18-28),Premium ($61-$80),Loyal (26-50),7,Low Frequency (Quarterly-Annually),0.606,Medium Value,Non-Engaged,61.56,Rated,Excellent (4.5-5.0),0,0
3661,19,Female,Footwear,74,Arkansas,L,Indigo,Winter,3.1,No,2-Day Shipping,No,13,Bank Transfer,Fortnightly,18-25,Gen Z (18-28),Premium ($61-$80),Regular (11-25),2,High Frequency (Weekly-Bi-Weekly),0.564,Medium Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
3662,63,Female,Footwear,39,Kansas,S,White,Winter,3.5,No,Next Day Air,No,5,Credit Card,Fortnightly,56-70,Boomer (61-70),Mid ($31-$60),New (1-5),2,High Frequency (Weekly-Bi-Weekly),0.332,Low Value,Non-Engaged,60.36,Rated,Average (3.0-3.9),0,0
3663,69,Female,Clothing,80,Rhode Island,M,Indigo,Spring,4.9,No,Next Day Air,No,11,Debit Card,Weekly,56-70,Boomer (61-70),Premium ($61-$80),Regular (11-25),1,High Frequency (Weekly-Bi-Weekly),0.621,Medium Value,Non-Engaged,58.74,Rated,Excellent (4.5-5.0),0,0
3664,65,Female,Accessories,59,Florida,M,Green,Summer,4.4,No,Express,No,49,Credit Card,Weekly,56-70,Boomer (61-70),Mid ($31-$60),Loyal (26-50),1,High Frequency (Weekly-Bi-Weekly),0.788,High Value,Non-Engaged,58.41,Rated,Good (4.0-4.4),0,0
3665,63,Female,Outerwear,68,Missouri,M,Turquoise,Fall,4.4,No,Store Pickup,No,1,Debit Card,Fortnightly,56-70,Boomer (61-70),Premium ($61-$80),New (1-5),2,High Frequency (Weekly-Bi-Weekly),0.448,Medium Value,Non-Engaged,61.56,Rated,Good (4.0-4.4),0,0
3666,28,Female,Clothing,77,North Carolina,M,Peach,Fall,3.4,No,Next Day Air,No,11,Credit Card,Quarterly,26-35,Gen Z (18-28),Premium ($61-$80),Regular (11-25),6,Low Frequency (Quarterly-Annually),0.398,Low Value,Non-Engaged,61.56,Rated,Average (3.0-3.9),0,0
